99.0053	66.666664
101.0229	81.333336
113.0228	145.33333
119.0346	101.33334
423.3351	90.666664
439.3174	190.66667
440.3277	57.333332
451.345	50.666668
469.3324	62.666668
471.3414	285.33334
471.3579	189.33333
472.3483	121.33334
472.3616	52
567.3658	90.666664
576.249	73.333336
585.3761	912
586.3718	233.33333
587.3859	86.666664
603.3895	301.33334
604.3978	176
605.3983	58.666668
629.3818	149.33333
630.387	137.33333
663.6639	64
747.4385	305.33334
748.4363	260
758.0615	73.333336
765.4325	124
809.4246	169.33333
810.4365	121.33334
851.446	94.666664
971.4153	90.666664
971.4844	4774.6665
972.4839	2620
973.4575	180
973.4888	760
974.4802	160
